phase,domain,source_id,model,chars,sha256
validation,recipes,49cf13b4-0091-44e2-9726-b709b444be88,llama-chat,1274,4a3f1a7717da2ab8cc2fc18d7796af76eef7bdcd4d9d880412cbead8f049b7b9
validation,recipes,49cf13b4-0091-44e2-9726-b709b444be88,cohere-chat,1245,7d5e628f1203f28c1d628e30d77152b5d9a107fa0b2640198a98d479f84c5624
validation,recipes,43fa877a-19f4-4138-a751-283b6dee7bbf,human,1488,c52ef89242a6269ebeed7f0ffce527f99ed6f46ec90a2bcfafabbb2b42f5967a
validation,recipes,43fa877a-19f4-4138-a751-283b6dee7bbf,gpt4,1811,be6323a751616357341125074f5a437d1ae48f6bb02e2cbc4104a096a8fe56f4
validation,recipes,43fa877a-19f4-4138-a751-283b6dee7bbf,llama-chat,1344,2b18c2d7e81962e10198d5235a32d70fd5993ddc02e43ee14dc0e6a9a72649eb
validation,recipes,43fa877a-19f4-4138-a751-283b6dee7bbf,cohere-chat,1193,1a288d1d459a5882d513f25f6862bfaa07f51dfcbb67b92b54757f3956749f00
validation,recipes,97948d26-4be0-4515-8df6-4c534abcc6c8,human,1491,d1066e6a492664f87c4e1362c293dbd60d8870d2755405de49b9a08f69172a71
validation,recipes,97948d26-4be0-4515-8df6-4c534abcc6c8,gpt4,1204,23d5b958a32e4c846579db3e3cb08e823d47eebe91e759de3f28fb9cda06c8fd
validation,recipes,97948d26-4be0-4515-8df6-4c534abcc6c8,llama-chat,1510,a598083850284290cc6fc80bb194359371553e5183272479e2886631796504ad
validation,recipes,97948d26-4be0-4515-8df6-4c534abcc6c8,cohere-chat,915,78a4bea59df4cd7375d3c9f85dae1a934af71baf303e8c4ba89224b5c7dee5e0
validation,recipes,ae6aeb53-273e-451f-bb51-6455cf90d15d,human,2390,c25a8369f11a081a3f7c32a14f56fc319666581c7e94a8cfb9798de2e4b17d8e
validation,recipes,ae6aeb53-273e-451f-bb51-6455cf90d15d,gpt4,1675,29901470c58ab30322793a4e56333e943dcb0a16a84e1a9263355542491f4830
validation,recipes,ae6aeb53-273e-451f-bb51-6455cf90d15d,llama-chat,1376,f9eb82d0dd3f5b92ecc0c57f2b9eea3f4ca99205d5528a55812b3b92534cd809
validation,recipes,ae6aeb53-273e-451f-bb51-6455cf90d15d,cohere-chat,1046,ed558202a4707350d7c0cfec65285cb4a8058d58327380ebe14fe476f5d37362
validation,recipes,35e70616-5f83-4f4e-a533-44bd01faed2c,human,1386,0789bf833f56d33902bd2c137ee261a8cfd475d47ed317b941c9842c960bf89f
validation,recipes,35e70616-5f83-4f4e-a533-44bd01faed2c,gpt4,2091,abe458f88cb6ebb79890d9f4bbf9119c47e9ff8b62c423ca4b1cca1ba18290da
validation,recipes,35e70616-5f83-4f4e-a533-44bd01faed2c,llama-chat,1487,7f8f92df0f2e48ccbabbc60c8389450c81d9e61b7fb1b2576bbf685d13fca8e6
validation,recipes,35e70616-5f83-4f4e-a533-44bd01faed2c,cohere-chat,781,804b0c8970247698abc5009670811c4bdd0de829d3e1542e1d0489e26e8c5962
validation,recipes,306e5e24-3720-4cbe-8c6f-4d8bde9aa58d,human,1421,e9df5298618fb4c07a45d7de95b6e46a110c76231910f1794581400e4f8440fa
validation,recipes,306e5e24-3720-4cbe-8c6f-4d8bde9aa58d,gpt4,1614,1c7431aff0c797c63bba134983bbca3a518228ddf75d13e2efc394657d6b4dfa
validation,recipes,306e5e24-3720-4cbe-8c6f-4d8bde9aa58d,llama-chat,1363,0a74449aa47b7684ed5feda6d86998d2546051a99bec9374c51b53473625e574
validation,recipes,306e5e24-3720-4cbe-8c6f-4d8bde9aa58d,cohere-chat,933,bc839ab39ae51771f0bcb9bf45855c83b153a39710505efd7ba2603aea893ea3
validation,recipes,a371f3c4-88a6-4160-9324-aeaa0f27a418,human,1355,363ee754720e21d21ce6fc1050c49e169d469cdd26332298094c8a911315c106
validation,recipes,a371f3c4-88a6-4160-9324-aeaa0f27a418,gpt4,1406,99d0f404f5e0ba491f80a5b6aea87e78ccd0e721cbf51be0d4616b0b805d200b
validation,recipes,a371f3c4-88a6-4160-9324-aeaa0f27a418,llama-chat,1386,63c7093fca8dcec6517611dff1590c3caaa507da4fc186bb8855381d46da1657
validation,recipes,a371f3c4-88a6-4160-9324-aeaa0f27a418,cohere-chat,810,998f16b8031f54b01a7331d6509381cbf1461e7aa41fccd0b00a4e7f56e2b646
validation,recipes,234d27a0-2874-4b3d-ae00-4ca514e4dbcb,human,1410,0a043cb5276ca1f3d93ca3ec7496d382a0c1774ffd8cdb728e493e00ede0861b
validation,recipes,234d27a0-2874-4b3d-ae00-4ca514e4dbcb,gpt4,1826,8b5443b13daedca94b6df7feb3c411db4b77feddb6c43fe7f60082cafbcf9634
validation,recipes,234d27a0-2874-4b3d-ae00-4ca514e4dbcb,llama-chat,970,436d2e5fe519f1a4f968bde606d46522fc9d45d8ba9b61a43d244e7837903dcd
validation,recipes,234d27a0-2874-4b3d-ae00-4ca514e4dbcb,cohere-chat,691,072df4bd8bfa6d2cf204648a8a5147b758bc6fccb62c6a46b4f5db95f89c15c5
validation,recipes,bfdd2843-da64-4be7-9905-39e59ac865d9,human,1573,0358a405fd106021e9e3b32c671c30971ac1aed3ece5d35ca316727d6ab1fb16
validation,recipes,bfdd2843-da64-4be7-9905-39e59ac865d9,gpt4,1418,7f358984a4493c6181ff61273639b6c6228742b6ed1a999c646750606a045cd4
validation,recipes,bfdd2843-da64-4be7-9905-39e59ac865d9,llama-chat,1410,4f5cf90462cf0e1c710279046e54b46e25a8635bd009d47693abc54ea3aa3da9
validation,recipes,bfdd2843-da64-4be7-9905-39e59ac865d9,cohere-chat,873,58546606491d050d16879928e91973a73bdc3c802770ea82f1e98ef847199c5e
validation,recipes,0be2f4d1-7892-4d4c-a739-07ab7e02b847,human,1765,2ee6088535dbdbbfb8beff34dabedbfe0341ec8b498c4ffba2f26e4951bc3eb7
validation,recipes,0be2f4d1-7892-4d4c-a739-07ab7e02b847,gpt4,1917,3e2d05b38bc6f92f91e23fc1d015c39fc73a3d05a877455ae4651096112adbb2
validation,recipes,0be2f4d1-7892-4d4c-a739-07ab7e02b847,llama-chat,1443,5799bc67a1d7b8bd806e4f6725c7a8c1c7c13433e2fa81e46258a3025ab6de8f
validation,recipes,0be2f4d1-7892-4d4c-a739-07ab7e02b847,cohere-chat,1753,6bd999c26db012b4eaa61976b3d5b324d60193165c69c0580ee6f09606e3980e
validation,recipes,2a02f7e9-b1ac-4df0-90fb-e4af7d18d4cb,human,1426,f7397d51f2bec0b6b347d3881ead4d768758b55da8abda46dbfa83b94432e982
validation,recipes,2a02f7e9-b1ac-4df0-90fb-e4af7d18d4cb,gpt4,1776,45b80434a55a7e1d214f3ba32a3227ad6b28b3b8ec37eec5ae68e02627063476
validation,recipes,2a02f7e9-b1ac-4df0-90fb-e4af7d18d4cb,llama-chat,1454,55c9a0998fcb3a797f2d8ee5019b29bb358c8a23357702576d110e1aca87dd23
validation,recipes,2a02f7e9-b1ac-4df0-90fb-e4af7d18d4cb,cohere-chat,1951,193c20e98204f12c9205126d63981f053e16acfbf43eed51cae1ddabd1f19b90
validation,recipes,c78f2ced-d41f-44a9-91e2-40794c4c24f4,human,1484,51c1af663805feb90c96e33cbf694a33a48a9f3b1dfb636f453722cd4a310f04
validation,recipes,c78f2ced-d41f-44a9-91e2-40794c4c24f4,gpt4,1646,f734c8889f7b95189b3217bf7ae79ef184ac3bbba925b1a5e820ce2211a8f607
validation,recipes,c78f2ced-d41f-44a9-91e2-40794c4c24f4,llama-chat,1411,e713803e5061896d8e8f60d922376ac9614ba962df876aba7d5aeed29bf87363
validation,recipes,c78f2ced-d41f-44a9-91e2-40794c4c24f4,cohere-chat,1837,ac511091466969951125a098c2379017c36e2ad87235f31ef7dde48778158877
validation,recipes,4f668055-e0a6-4336-89a3-18dc6094e21e,human,1452,f63041f3357693417005251c376a64fd4ba96d66de0bc2364a6fd73b7951e048
validation,recipes,4f668055-e0a6-4336-89a3-18dc6094e21e,gpt4,1764,486a775dcc31804ec8ab597e77dfc4c9b3d12568f03c471fbc5f4c66972a1939
validation,recipes,4f668055-e0a6-4336-89a3-18dc6094e21e,llama-chat,1519,646b602ae762de9e104a2920dc10ee6863d0f70a801fc2d737d58058594998eb
validation,recipes,4f668055-e0a6-4336-89a3-18dc6094e21e,cohere-chat,1636,9c5a7ac2bedb3f2fd4e30d0f07c0cbd63fc5db13eec290d874211644ad4d0565
validation,recipes,16d02f82-0be6-4393-9b64-fb37da963ca6,human,1425,45e4abd546eb8be687be151f6efc6b04e48598e47356ef196cd4adb72c25b2a6
validation,recipes,16d02f82-0be6-4393-9b64-fb37da963ca6,gpt4,1550,99cf58e2141377ed734dd93dbfea161dd8660bdf6e4a45b8fffe7c88edebe818
validation,recipes,16d02f82-0be6-4393-9b64-fb37da963ca6,llama-chat,1418,7c4f5546e14a2ed722b3cb1749e0c2a8d1ff931b6515a1a397a0c3466a047a42
validation,recipes,16d02f82-0be6-4393-9b64-fb37da963ca6,cohere-chat,1620,fb4e7add17d5d32c8ce4bedbcd53ab053075668737db3d08d54a12611a92948c
validation,recipes,05e8006e-4787-4b34-b030-e25310c7344c,human,2634,4587b627539a05e802d96cdaf77c638539224a3f77b58bf730e2a5069c7e92d4
validation,recipes,05e8006e-4787-4b34-b030-e25310c7344c,gpt4,1365,a5d4075eb6df775c5621385894bd8340efe1eaa5f323a20dacbb2a547dfd7cdb
validation,recipes,05e8006e-4787-4b34-b030-e25310c7344c,llama-chat,1459,ecd7bab6809742eb124485d43231a1354c4774c64437ef2f5771105cc1cacc1a
validation,recipes,05e8006e-4787-4b34-b030-e25310c7344c,cohere-chat,1276,3c2e9c8e65b15a9f38d27bbb2a53f9ec4267637229586e300a81f73c38dae69c
validation,recipes,afca3d17-4948-4d68-9be6-1f3716481191,human,1207,12bcdc0d3b62c679e58a0ad07dd5ddc42e5de0966ef3ff902bd1e99db86a8f24
validation,recipes,afca3d17-4948-4d68-9be6-1f3716481191,gpt4,1746,191cb52f6fbc4444b2e705795a5f54ce0716be554d87fa7d045bceafb3f28162
validation,recipes,afca3d17-4948-4d68-9be6-1f3716481191,llama-chat,1490,b45d835c4a23c3704af81902899aac05b1ad8d231628fe579b9232d880dbf1ae
validation,recipes,afca3d17-4948-4d68-9be6-1f3716481191,cohere-chat,1817,a382a55dc2015137166ca5beab4b070f68d1cd9b15f63826883eb224d39543cf
validation,recipes,178d5b3d-2ae9-41db-9b83-7bbda5caab2e,human,1842,b5ec56252747125b12186de2c398a19836cc932a5f76a76607c90ec37d66e61e
validation,recipes,178d5b3d-2ae9-41db-9b83-7bbda5caab2e,gpt4,1602,65e7f688f02f6009062ea03a5da11c414170f0dcdea43e3602c35a55b15fca2a
validation,recipes,178d5b3d-2ae9-41db-9b83-7bbda5caab2e,llama-chat,1482,3b2d9eccf8dbf2d153275acd91f23899fccff97835c10f820a05b42a94bf76b0
validation,recipes,178d5b3d-2ae9-41db-9b83-7bbda5caab2e,cohere-chat,668,4c2bcc3ed04cdc66fb722de5e5217b0d9222627f81f928c561880a104e60508b
validation,recipes,76b86102-ed7d-497d-aed9-88ce295c5bcd,human,1551,6f706265500e00e89e2c59a75325b8c456ed3ebb099cf9f69c32ee6aef2589cd
validation,recipes,76b86102-ed7d-497d-aed9-88ce295c5bcd,gpt4,1833,a858c2e1c1773bfe44c461234c051d7eb74fd979583ce0223ec0345de5eeb10e
validation,recipes,76b86102-ed7d-497d-aed9-88ce295c5bcd,llama-chat,1461,2999a8b53bfecb674213c481ce86b87319a3ab6c5e3eee6de940577557b20207
validation,recipes,76b86102-ed7d-497d-aed9-88ce295c5bcd,cohere-chat,1782,1ca46d9c1d5b4dd2b6e74bea19e6e63f35ac792b0a114e2145f09dd834b194a4
validation,recipes,81c11c71-7be7-426f-bd59-d9c7180f2c3c,human,1797,4ad75222ed01d90f288a28002a4ff284a1417b9f0edd000a379d62eebce2b5f4
validation,recipes,81c11c71-7be7-426f-bd59-d9c7180f2c3c,gpt4,1637,8e811aff5634e982cb1f8f8c97566de747288732a50bd020efd7de17d95c4592
validation,recipes,81c11c71-7be7-426f-bd59-d9c7180f2c3c,llama-chat,1369,2b93e079d95f821867fa3a7bba45d47a56c342eeaf63451b3130c0a06418d00c
validation,recipes,81c11c71-7be7-426f-bd59-d9c7180f2c3c,cohere-chat,921,60dad608fe46eff457180b923be905384f9911fd6d4f3a8d7eef317926bf16cb
validation,recipes,37be25f6-af22-49f4-aa35-9c4c003a63c9,human,1561,5e2b5d94e4d10e1eda0b0ec5ca0af176b4d354168dbf69a1281f81ee68b4c243
validation,recipes,37be25f6-af22-49f4-aa35-9c4c003a63c9,gpt4,1747,d18587b6f1cb81610459891f73bffc93a42002017765062cf03b1653e0cee6e4
validation,recipes,37be25f6-af22-49f4-aa35-9c4c003a63c9,llama-chat,1362,e6ae91ca9a747742382da697148abda3ada402e296ccf07b52c9e9b197879005
validation,recipes,37be25f6-af22-49f4-aa35-9c4c003a63c9,cohere-chat,1187,4e4170074c2d8af93a7ca8a372b85ef2dbadfd512ce8f4fa62f29162b2cbf8c6
validation,recipes,87929f27-43f4-4efc-bbaf-607446287dac,human,1609,22f7f26b0427bb67c1006c4ab6aecc0525c06415db7b8dc6c8e32a43a9df703f
validation,recipes,87929f27-43f4-4efc-bbaf-607446287dac,gpt4,1730,731f5fa1219a3d21614c824c31cc01db4b77b785504e2a527b5bc0d26df41ba9
validation,recipes,87929f27-43f4-4efc-bbaf-607446287dac,llama-chat,1498,b2a7730343c895363b766af4dcd725bc60434d27989655b6f956b30611e619cd
validation,recipes,87929f27-43f4-4efc-bbaf-607446287dac,cohere-chat,988,b8118058f09f1ca44ce61d7160bd08a92c7a7303ff84536159f7668bc76fc923
validation,recipes,a44a2110-d245-4a60-8532-44e80b0468ec,human,1161,b8610bcd3f5da152ae3423572d1100a626da7eb266a5bf01d4ea1da03e34fb7d
validation,recipes,a44a2110-d245-4a60-8532-44e80b0468ec,gpt4,1309,151eb336b9d1aa2891582e1b2dd0eca920a13a5571e252b32a7296d0bb05a60d
validation,recipes,a44a2110-d245-4a60-8532-44e80b0468ec,llama-chat,1286,6980a556d7de6aa96bb48f8165e0bb032741035fe595bb89a726545c2706025e
validation,recipes,a44a2110-d245-4a60-8532-44e80b0468ec,cohere-chat,597,12d08bcffb224a6be926fcb81518c7197152e3fb11f8172c772f92a0b0dab856
validation,recipes,0332bea1-4361-4c9b-b09f-c975cda62fb8,human,1285,96f8576898ef5063e512349aaff550e8e217ca3f485860c87ecbf74463e771b3
validation,recipes,0332bea1-4361-4c9b-b09f-c975cda62fb8,gpt4,1653,628e0e9f99af3120f64c494df978ff1689ed0faaea72a7fd2b62d0b3c018b6c5
validation,recipes,0332bea1-4361-4c9b-b09f-c975cda62fb8,llama-chat,1336,3094a89edfdcfe749f65ea11a390ccdadc3759ae01a16a5aa07cdd29eb8e6fb7
validation,recipes,0332bea1-4361-4c9b-b09f-c975cda62fb8,cohere-chat,1405,c51f09e0276f26777bcd7c0222887b4bb7d7a02eefd36749577dbc7130bccf9b
validation,recipes,93f76d69-6352-47a2-a31e-b1172c1bafc3,human,1314,18352ff75410f2bcea1c3e2fac307f3026ce0379890e3e3f73fe9dd5d43ec062
validation,recipes,93f76d69-6352-47a2-a31e-b1172c1bafc3,gpt4,1460,42aad5f73b38da1aeac402d5d26fdc08c717918d87185586faf2f1b32fcb98df
validation,recipes,93f76d69-6352-47a2-a31e-b1172c1bafc3,llama-chat,1333,73904fc462200a00bbb6d119b299c08ed78ebe8b3c42518b6dc005db12ae3556
validation,recipes,93f76d69-6352-47a2-a31e-b1172c1bafc3,cohere-chat,903,6156969c01bb286e2d733e1c0b4411889b7ad42f5c5aa835ad384e76a6182e5a
validation,recipes,fdabf675-16fc-4cc1-9c8d-8eba4fae61b5,human,1139,cf5aec5a782b41c3c731dc5c46d39abee9f641e9e7122e4a7d5fd0794497d6f0
validation,recipes,fdabf675-16fc-4cc1-9c8d-8eba4fae61b5,gpt4,1672,3c0886533ffef3e0f0085cd8633d1cde6044e5f778538e73c38205569f6a2f60
validation,recipes,fdabf675-16fc-4cc1-9c8d-8eba4fae61b5,llama-chat,1375,961f803f6123c7e4c31f70b0dcd6c4875db1cd26e15d345058210a68b00eb5ae
validation,recipes,fdabf675-16fc-4cc1-9c8d-8eba4fae61b5,cohere-chat,1379,a6ce941d182fa43dcc7d11e6d5e18c8445b026817f5a908d836f11a9bf92f538
validation,recipes,ebc18931-a6ad-4575-844c-75789003ffe8,human,1579,9fa20210efb8ead3622c9e7af5d6ad8d78bd5793c6ecad587b81a113cd5ffc0e
validation,recipes,ebc18931-a6ad-4575-844c-75789003ffe8,gpt4,1309,bc4faeca94940cfa61b7347065188e02f303f93a932546354f35a9b5bfbcad77
validation,recipes,ebc18931-a6ad-4575-844c-75789003ffe8,llama-chat,1515,510bf68200bab10663412b13a8f32a4ff883b33105bd7cead6d29988f5e251db
validation,recipes,ebc18931-a6ad-4575-844c-75789003ffe8,cohere-chat,486,6ec35ffede641ddeb8117202f0145640ae9923b89c40abeabe25739e0927641f
validation,recipes,90d0f1e1-6650-4aee-9228-bf9223b53892,human,1491,4964184179fd29dcd4648ac12bd6b0cd7c40eb79cf7a54b95e8475a3a9d25caa
validation,recipes,90d0f1e1-6650-4aee-9228-bf9223b53892,gpt4,1681,c5932f6d61b98cee3b097e6bb9a9a1d10ef3a5850a87e53005a8bab5171a7b5c
validation,recipes,90d0f1e1-6650-4aee-9228-bf9223b53892,llama-chat,1378,8b3f1d186ed143a1e82593976cca67c714e1383e3837c92adc84a5cfa5052c1b
validation,recipes,90d0f1e1-6650-4aee-9228-bf9223b53892,cohere-chat,1529,2286d3ad56f759ae96f9acb332747e3dbea99d4345b2f1bfe425fd347c8131e6
validation,recipes,d6e81b6a-74a0-4431-98b4-d68a0b38e8bb,human,1625,424e24fbbdb333071c2c58e252cf01a549d3daebb6a3bead57db9917a161b7d1
validation,recipes,d6e81b6a-74a0-4431-98b4-d68a0b38e8bb,gpt4,1680,e0c6436543d52276456c3dade33c976d3f42a9ae42390a4b1effcc62d9e3949c
validation,recipes,d6e81b6a-74a0-4431-98b4-d68a0b38e8bb,llama-chat,1311,9e8177c30f2c0f6b1111f1425cd3f8f59bf493459c7f38718c6607a382716c94
validation,recipes,d6e81b6a-74a0-4431-98b4-d68a0b38e8bb,cohere-chat,779,4c7021c34bf4168c95bf89cc269fe9134aa51a053e91870b3edcb1bc00c90672
validation,recipes,7218e24a-870b-4324-a6d0-ef6b04c3f432,human,1785,29e8fc172b51251b16f60eda37b21eb9f7c596bb5a55c8c8a8fa46e69a3e7322
validation,recipes,7218e24a-870b-4324-a6d0-ef6b04c3f432,gpt4,1651,c6215c0958b593dbcb037ba4dae3d4def3864eeab8b84f8cbef2952e77f340b1
validation,recipes,7218e24a-870b-4324-a6d0-ef6b04c3f432,llama-chat,1306,90076ef0b0eb1341ba19ccb9b75ec78446f68d15a376dcff4470b1d692a78f24
validation,recipes,7218e24a-870b-4324-a6d0-ef6b04c3f432,cohere-chat,1442,de93ba1deb99902473797dff5f7d54161b6bca71e7cc3c43342ef2ae27240acd
validation,recipes,bca883ba-ad68-4fc9-9e05-b4e622067cc2,human,2615,c3c88fc2acaa0c55371d86cbb5ac2815077a82b33baafb7a2ed7e528ba08a0db
validation,recipes,bca883ba-ad68-4fc9-9e05-b4e622067cc2,gpt4,1705,788103829b80220920f111a6d0ae06472e0b8c12d0f910c063d2c4d1704a7668
validation,recipes,bca883ba-ad68-4fc9-9e05-b4e622067cc2,llama-chat,1485,359535f119b8086c21af7f7d6551409774260010f041f68d0d8e0c4eeca225de
validation,recipes,bca883ba-ad68-4fc9-9e05-b4e622067cc2,cohere-chat,967,344835f93079ff510e57882c898b1145743c1b1afb8e27f4365ec093ab546e9c
validation,recipes,2180e6ce-f212-4a2d-82a9-283f98ffa939,human,1941,b8a8cbd8160260cde93efa34090b01c4654f03b2e1536a6393d0657a1b95021b
validation,recipes,2180e6ce-f212-4a2d-82a9-283f98ffa939,gpt4,1602,9f20fed7b4a065fff234df7c6f2d2ebb720e3d40db3eb5d952abf2897410d0fe
validation,recipes,2180e6ce-f212-4a2d-82a9-283f98ffa939,llama-chat,1351,d243e0696d3460e1e56ed7b9edf53d1f319417f580fd82b85fb51db7dbf07235
validation,recipes,2180e6ce-f212-4a2d-82a9-283f98ffa939,cohere-chat,1512,98b611ca0bad9bb55f59a405907e05709239b26c902df76f8c3a026091c0190e
validation,recipes,8e9a72d6-6d61-4757-81b8-d423e18b621e,human,2197,4020031a05789c3706e893119240b2f5eeacccc72273292b0eec012b72e8a75e
validation,recipes,8e9a72d6-6d61-4757-81b8-d423e18b621e,gpt4,1496,ca4c7e91e3521f4598a06578a3989598c2bad63e9ea8a7e25ebf58972f2361a3
validation,recipes,8e9a72d6-6d61-4757-81b8-d423e18b621e,llama-chat,1472,99e5f8dbbf19f0082f4ae95824a92939011e24a2ed060fb1379c0ece603c0dea
validation,recipes,8e9a72d6-6d61-4757-81b8-d423e18b621e,cohere-chat,980,dc3c14217c3f77cd7950946436f021d8ef12c63a12714e68441a971d725a4fd3
validation,recipes,02bcad07-f907-4af8-9057-767bf22b87df,human,1493,2a8c372e404154e577caa45afc209b5bdbc2d90726e9751188c8dd340bfbcd5a
validation,recipes,02bcad07-f907-4af8-9057-767bf22b87df,gpt4,1950,4f540c1ad9c868891a84df19d80a6abca710de62ffa222cf83df918051ed4371
validation,recipes,02bcad07-f907-4af8-9057-767bf22b87df,llama-chat,1467,4600bc4a9021cbd8a2815963ce5dbc364afc8b2f02f4bdb8b0b0844eba2d7bd1
validation,recipes,02bcad07-f907-4af8-9057-767bf22b87df,cohere-chat,1034,2ec90509e907d394ce535cfe310e922492d2614561262e58733b45376daef1f0
validation,recipes,af18beef-b8e2-4298-a28e-082e49bbe784,human,1482,2cf79d4f373872f1b492cb1ad92432126622c12c12f1e98407c37d08c67f2b84
validation,recipes,af18beef-b8e2-4298-a28e-082e49bbe784,gpt4,1736,01c75db702efc80945d958382ef54b569f24b75af542ae9e43a425b1a1393563
validation,recipes,af18beef-b8e2-4298-a28e-082e49bbe784,llama-chat,1447,acb44b180006b293e2e5e5e66ce16677f42a3443c7fa0ab1be2d4fce14643b7d
validation,recipes,af18beef-b8e2-4298-a28e-082e49bbe784,cohere-chat,1329,363118adfda33608d9553d0edba6e79e6798684dbeef18b4506b95b33cc27d2e
validation,recipes,ae9a8415-4a26-43a8-8215-11e4fdde7f3f,human,1360,1f8bc2621ef03f8c0ef32665a0f45311bcf81c2c3d31504aadc22b539766e75b
validation,recipes,ae9a8415-4a26-43a8-8215-11e4fdde7f3f,gpt4,1792,78ec690e65d120f5158c29b52afcba9dc521a25f805e7e337b3e5fa62bfdc87e
validation,recipes,ae9a8415-4a26-43a8-8215-11e4fdde7f3f,llama-chat,1340,662d9955ef6f4c521d79e3696810acd1296139a95ed2fe1ee0b81449e3a3e135
validation,recipes,ae9a8415-4a26-43a8-8215-11e4fdde7f3f,cohere-chat,774,84ce412291b72e41989b28d8041d8967330a7be336ab77e7ffc7c4ddd007b05f
validation,recipes,da6b8ca1-84cc-4e96-b27a-d580004c4bb5,human,1400,991cd9323803359c97cd567620fbb1c2efa33e951454a6178356de3b6f092026
validation,recipes,da6b8ca1-84cc-4e96-b27a-d580004c4bb5,gpt4,1768,41a29d6bc31115b0685e9762fc5cd1d20f4881dd83f3a90d9dfefc93b68af8a1
validation,recipes,da6b8ca1-84cc-4e96-b27a-d580004c4bb5,llama-chat,1459,857cc9bf3fc037b6e8f148505867abfbf3b3d97f02f7b6c4daf7163ad8b24572
validation,recipes,da6b8ca1-84cc-4e96-b27a-d580004c4bb5,cohere-chat,1074,16188f75ee4f2015a40141dba0edbada757fa365874cd7d6ce2d07d82e7e96b9
validation,recipes,91b571c8-2b86-4911-bd0a-c0fdc90205f5,human,1399,49be5c0616fb0f0c908b368f530bb3ecacf119c3df2ccb884a1dd7d5a523f121
validation,recipes,91b571c8-2b86-4911-bd0a-c0fdc90205f5,gpt4,1735,667674a4d24754fc2f573aa09764cd413a15f2071e25bc440360a7f2d6bb6429
validation,recipes,91b571c8-2b86-4911-bd0a-c0fdc90205f5,llama-chat,1431,a5c6a76b390ced15b3159796370270b6cdb8585f9e1b8be1405654e55a45e9c4
validation,recipes,91b571c8-2b86-4911-bd0a-c0fdc90205f5,cohere-chat,1145,ac978de2f2b5413b0d159c8a6f74c4949b84cc59e246dc28c12e6083933caeb6
validation,recipes,4ca48a5e-035c-462d-a3a1-00b742dda3d1,human,1381,b54d10e8ac26a7d1f0b861f3af87cd9325e76d5598f44cd892b2b06ee579bd4d
validation,recipes,4ca48a5e-035c-462d-a3a1-00b742dda3d1,gpt4,1407,7ff0f9e37c7ad993a2c3c5823ab70e518c831d3afcf92d923ae59ab1b46d9c15
validation,recipes,4ca48a5e-035c-462d-a3a1-00b742dda3d1,llama-chat,1335,638beff2404136cc7505d26f00ce138f0b841078660c425d5cceebad787c0339
validation,recipes,4ca48a5e-035c-462d-a3a1-00b742dda3d1,cohere-chat,882,310d1b3b9449528d8abee4aeaffdf249f8ef9a10fa0270bb2649083851252550
validation,recipes,81722060-2171-4243-bd42-ea8c2ce2b461,human,1331,3487b2358f476c8f4aa54c3e2013f89af4c43da8297b586231afa8343b9f979d
validation,recipes,81722060-2171-4243-bd42-ea8c2ce2b461,gpt4,1524,076f593a11e875757a66b0cca64fa88cba6b2682254f5eb5212dd1e259b7b74d
validation,recipes,81722060-2171-4243-bd42-ea8c2ce2b461,llama-chat,1448,2357c8bcec95e334236b7f25af9d273614a3a0ba84ac8a320d309d3f3ab5ffcb
validation,recipes,81722060-2171-4243-bd42-ea8c2ce2b461,cohere-chat,1544,25bdae0316ed12390bcc181fa04847d453877607d5916651fbf44082209c6b1e
validation,recipes,b7caf70c-6bdd-45df-96a0-26661d5f2b08,human,2287,2e977163227319910c8f032d6ddb8b3adce7b8ecabcc7343a54c82b9f8049735
validation,recipes,b7caf70c-6bdd-45df-96a0-26661d5f2b08,gpt4,1884,4c58021bc6bc67b70b629b73f14db9816c6b20b9dc9828ff9630bc655c437b63
validation,recipes,b7caf70c-6bdd-45df-96a0-26661d5f2b08,llama-chat,1415,8b858746ad4af7a7ffd9e4f9f24c18db421f3e17513c50c33c0bf12f095067d8
validation,recipes,b7caf70c-6bdd-45df-96a0-26661d5f2b08,cohere-chat,963,771630dcbc2a71509e6c1b3aa892a1c752958a6dd94c563987115589f63059b6
validation,recipes,ee7b380c-4a51-42d9-8dce-3038a0816247,human,1323,44b4f725904e855b18adec92313f740c92de4b96ff4f9924f2559dd7abd186b8
validation,recipes,ee7b380c-4a51-42d9-8dce-3038a0816247,gpt4,1808,35c4f419359a0c6c0378183c54c94950dd6e4fc03466e0a02f10582c29b33a95
validation,recipes,ee7b380c-4a51-42d9-8dce-3038a0816247,llama-chat,1469,0c2429805d0facc8f1425e1101cf0c2fe9c7e2fcd582ab2f6b7171649f36dc55
validation,recipes,ee7b380c-4a51-42d9-8dce-3038a0816247,cohere-chat,1532,7b9b470ff7db219d4023333c393435a281f9fc4914987e2c2850fabacd7e66d6
validation,recipes,0ce9b385-04e0-498d-b023-02e472b86b19,human,2049,4feed4b7d25be10b001cccbc2662cb1d7c6cd4bc56d9685197b117a630f6d90d
validation,recipes,0ce9b385-04e0-498d-b023-02e472b86b19,gpt4,1269,bd37566522724da67745a8315c90e74f2d5bc7ac843558b9bc50ecdaeb415571
validation,recipes,0ce9b385-04e0-498d-b023-02e472b86b19,llama-chat,1324,159385506c4bad0a56b2566bd3d0134be3dbbe40510a7f3eba0420dbb713a38b
